Calories,Total Fat,Saturated Fat,Monounsaturated Fat,Polyunsaturated Fat,Trans Fat,Cholesterol,Sodium,Total Carbohydrate,Dietary Fiber,Sugars,Sugar Alcohol,Protein,Vitamin A,Vitamin C,Calcium,Iron,class
35.0,0,0.0,0.0,0.0,0.0,0,720.0,7.0,1.0,2.0,0,1.0,8,6,0,2,0
20.0,0,0.0,0.0,0.0,0.0,0,430.0,3.0,0.0,1.0,0,0.0,2,0,0,0,0
20.0,0,0.0,0.0,0.0,0.0,0,300.0,3.0,0.0,2.0,0,0.0,6,0,0,0,0
20.0,0,0.0,0.0,0.0,0.0,0,460.0,4.0,0.0,1.0,0,0.0,4,0,0,0,0
20.0,0,0.0,0.0,0.0,0.0,0,430.0,3.0,0.0,1.0,0,0.0,4,0,0,0,0
30.0,1,0.0,0.0,0.0,0.0,0,310.0,5.0,2.0,0.0,0,1.0,15,0,0,2,0
30.0,1,0.0,0.0,0.0,0.0,0,210.0,5.0,1.0,0.0,0,1.0,15,0,0,2,0
70.0,2,0.0,0.0,0.0,0.0,0,160.0,11.0,0.0,2.0,0,1.0,0,0,2,4,0
130.0,5,1.0,1.0,2.0,0.0,0,250.0,20.0,1.0,0.0,0,4.0,2,0,4,6,0
100.0,3,0.5,1.0,1.5,0.0,0,170.0,14.0,1.0,0.0,0,3.0,0,0,2,4,0
140.0,5,1.5,1.0,2.5,0.0,5,230.0,21.0,1.0,0.0,0,3.0,2,0,0,8,0
130.0,4,1.0,1.0,1.5,0.0,0,240.0,22.0,1.0,0.0,0,3.0,0,0,0,6,0
60.0,1,0.0,0.5,0.0,0.0,0,90.0,11.0,3.0,0.0,0,1.0,0,0,0,2,0
50.0,0,0.0,0.0,0.0,0.0,0,75.0,11.0,3.0,0.0,0,1.0,0,0,0,2,0
60.0,2,0.0,0.5,0.0,0.0,0,90.0,10.0,3.0,0.0,0,1.0,0,0,0,2,0
50.0,0,0.0,0.0,0.0,0.0,0,105.0,10.0,3.0,0.0,0,2.0,0,0,0,2,0
50.0,0,0.0,0.0,0.0,0.0,0,65.0,11.0,2.0,0.0,0,1.0,0,0,0,2,0
100.0,3,0.0,0.0,0.0,0.0,0,230.0,16.0,1.0,2.0,0,2.0,0,0,4,4,0
90.0,2,0.0,0.0,0.0,0.0,0,210.0,23.0,9.0,0.0,0,3.0,0,0,0,4,0
110.0,1,0.0,0.0,0.0,0.0,0,410.0,22.0,1.0,0.0,0,2.0,0,0,0,0,0
110.0,4,0.0,0.0,0.0,0.0,0,400.0,15.0,2.0,4.0,0,6.0,0,0,2,4,0
50.0,0,0.0,0.0,0.0,0.0,0,30.0,12.0,0.0,7.0,0,1.0,0,0,0,2,0
130.0,5,1.0,0.0,0.0,0.0,0,220.0,19.0,1.0,3.0,0,2.0,0,0,2,20,0
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
100.0,4,0.5,0.0,0.0,0.0,0,180.0,14.0,0.0,0.0,0,2.0,6,0,0,4,0
100.0,3,0.5,0.0,0.0,0.0,0,160.0,17.0,1.0,7.0,0,2.0,0,0,2,4,0
100.0,2,0.0,0.0,0.0,0.0,0,160.0,20.0,1.0,9.0,0,1.0,0,0,0,6,0
100.0,3,1.0,0.0,0.0,0.0,0,140.0,18.0,1.0,7.0,0,1.0,0,0,0,4,0
130.0,5,1.0,0.0,0.0,0.0,0,240.0,19.0,0.0,1.0,0,2.0,0,0,2,6,0
130.0,5,0.5,0.0,0.0,0.0,0,240.0,19.0,0.0,1.0,0,3.0,0,0,0,4,0
120.0,4,1.0,0.0,0.0,0.0,0,210.0,21.0,2.0,3.0,0,2.0,0,0,2,2,0
120.0,3,0.0,0.0,0.0,0.0,0,210.0,22.0,2.0,2.0,0,2.0,0,2,4,2,0
110.0,2,0.0,0.0,0.0,0.0,0,150.0,23.0,2.0,2.0,0,2.0,0,2,4,2,0
140.0,4,0.5,0.0,0.0,0.0,0,250.0,25.0,2.0,3.0,0,2.0,0,6,4,2,0
120.0,3,0.0,0.0,0.0,0.0,0,200.0,21.0,2.0,2.0,0,2.0,0,6,4,0,0
120.0,3,0.5,0.0,0.0,0.0,0,150.0,22.0,2.0,0.0,0,2.0,0,0,2,2,0
100.0,2,0.5,0.0,0.0,0.0,0,200.0,19.0,2.0,0.0,0,2.0,0,0,2,2,0
130.0,5,1.0,0.0,0.0,0.0,0,230.0,19.0,1.0,3.0,0,2.0,0,0,2,20,0
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
100.0,2,0.0,0.0,0.0,0.0,0,170.0,19.0,1.0,7.0,0,1.0,0,0,2,4,0
100.0,0,0.0,0.0,0.0,0.0,0,460.0,23.0,1.0,1.0,0,2.0,0,0,0,8,0
110.0,1,0.0,0.0,0.0,0.0,0,560.0,23.0,1.0,0.0,0,2.0,0,0,0,10,0
90.0,2,0.0,0.0,0.0,0.0,0,280.0,23.0,8.0,0.0,0,3.0,0,0,0,2,0
90.0,2,0.0,0.0,0.0,0.0,0,210.0,23.0,9.0,0.0,0,3.0,0,0,0,4,0
90.0,2,0.0,0.0,0.0,0.0,0,210.0,23.0,9.0,0.0,0,3.0,0,0,0,4,0
90.0,2,0.0,0.0,0.0,0.0,0,280.0,23.0,8.0,0.0,0,3.0,0,0,0,2,0
110.0,1,0.0,0.0,0.0,0.0,0,410.0,22.0,1.0,0.0,0,2.0,0,0,0,6,0
110.0,1,0.0,0.0,0.0,0.0,0,580.0,23.0,1.0,0.0,0,2.0,0,0,0,10,0
60.0,0,0.0,0.0,0.0,0.0,0,170.0,12.0,0.0,0.0,0,1.0,0,0,2,4,0
60.0,2,0.0,0.0,0.0,0.0,0,25.0,11.0,0.0,0.0,0,1.0,0,0,2,4,0
60.0,2,0.0,0.0,0.0,0.0,0,130.0,11.0,0.0,0.0,0,1.0,0,0,2,4,0
60.0,2,0.0,0.0,0.0,0.0,0,170.0,10.0,0.0,0.0,0,1.0,0,0,0,4,0
60.0,2,0.0,0.0,0.0,0.0,0,170.0,11.0,0.0,0.0,0,1.0,0,0,0,4,0
60.0,2,0.0,0.0,0.0,0.0,0,190.0,11.0,0.0,0.0,0,1.0,0,0,0,4,0
120.0,4,1.0,0.0,0.0,0.0,0,140.0,22.0,1.0,7.0,0,2.0,0,0,10,4,0
130.0,4,0.5,0.0,0.0,0.0,0,260.0,21.0,1.0,3.0,0,3.0,0,0,2,6,0
130.0,4,0.5,0.0,0.0,0.0,0,240.0,23.0,1.0,4.0,0,3.0,0,0,2,6,0
130.0,4,0.5,0.0,0.0,0.0,0,230.0,23.0,1.0,4.0,0,2.0,2,6,4,6,0
130.0,5,0.5,0.0,0.0,0.0,0,230.0,22.0,2.0,3.0,0,2.0,0,0,4,6,0
120.0,5,0.5,0.0,0.0,0.0,0,150.0,19.0,3.0,0.0,0,3.0,0,0,0,6,0
120.0,4,0.5,0.0,0.0,0.0,0,125.0,20.0,3.0,0.0,0,3.0,2,0,0,8,0
120.0,3,0.0,0.0,0.0,0.0,0,160.0,21.0,3.0,0.0,0,3.0,0,0,0,6,0
30.0,1,0.0,0.0,0.0,0.0,0,50.0,7.0,2.0,0.0,0,1.0,0,0,0,4,0
45.0,0,0.0,0.0,0.0,0.0,0,70.0,11.0,2.0,0.0,0,1.0,0,0,0,2,0
60.0,0,0.0,0.0,0.0,0.0,0,70.0,14.0,3.0,0.0,0,2.0,0,0,0,2,0
45.0,0,0.0,0.0,0.0,0.0,0,80.0,10.0,2.0,0.0,0,2.0,0,0,0,2,0
60.0,1,0.0,0.0,0.0,0.0,0,95.0,11.0,2.0,0.0,0,2.0,0,0,0,2,0
60.0,2,0.0,0.0,0.0,0.0,0,70.0,9.0,0.0,0.0,0,2.0,0,0,0,0,0
35.0,0,0.0,0.0,0.0,0.0,0,45.0,9.0,2.0,0.0,0,1.0,0,0,0,0,0
60.0,0,0.0,0.0,0.0,0.0,0,35.0,13.0,1.0,0.0,0,2.0,0,0,0,0,0
35.0,0,0.0,0.0,0.0,0.0,0,45.0,8.0,0.0,0.0,0,1.0,0,0,0,0,0
50.0,0,0.0,0.0,0.0,0.0,0,30.0,11.0,0.0,3.0,0,1.0,0,0,0,0,0
35.0,0,0.0,0.0,0.0,0.0,0,15.0,7.0,0.0,0.0,0,1.0,0,0,0,0,0
35.0,0,0.0,0.0,0.0,0.0,0,0.0,7.0,0.0,0.0,0,1.0,0,0,0,0,0
45.0,1,0.0,0.0,0.0,0.0,0,160.0,8.0,0.0,1.0,0,1.0,0,0,0,0,0
50.0,0,0.0,0.0,0.0,0.0,0,0.0,11.0,0.0,3.0,0,1.0,0,0,0,0,0
130.0,3,0.0,0.0,0.0,0.0,0,160.0,22.0,2.0,3.0,0,3.0,0,0,2,4,0
130.0,5,0.5,0.0,0.0,0.0,0,220.0,20.0,0.0,1.0,0,3.0,0,0,0,0,0
130.0,3,0.0,0.0,0.0,0.0,0,200.0,22.0,2.0,4.0,0,4.0,0,0,2,4,0
130.0,3,0.0,0.0,0.0,0.0,0,160.0,22.0,2.0,4.0,0,3.0,0,0,2,4,0
60.0,2,0.0,0.5,0.5,0.0,0,230.0,11.0,0.0,0.0,0,1.0,0,0,0,2,0
60.0,0,0.0,0.0,0.0,0.0,0,280.0,13.0,0.0,0.0,0,1.0,0,0,0,4,0
60.0,2,0.0,0.5,0.5,0.0,0,200.0,11.0,0.0,0.0,0,1.0,0,0,0,2,0
60.0,2,0.5,0.0,0.0,0.0,0,100.0,11.0,1.0,0.0,0,1.0,0,0,0,2,0
140.0,4,1.0,1.5,1.5,0.0,0,320.0,22.0,1.0,5.0,0,2.0,0,0,0,2,0
60.0,2,0.5,0.5,0.5,0.0,0,160.0,11.0,1.0,1.0,0,1.0,0,0,0,2,0
100.0,4,1.0,0.0,0.0,0.0,0,170.0,14.0,1.0,0.0,0,3.0,0,0,2,2,0
100.0,2,0.0,0.0,0.0,0.0,0,200.0,18.0,0.0,0.0,0,2.0,0,0,0,6,0
80.0,3,0.5,0.0,0.0,1.0,5,100.0,11.0,0.0,2.0,0,1.0,0,0,0,2,0
80.0,3,0.5,0.0,0.0,1.0,0,130.0,11.0,0.0,1.0,0,1.0,0,0,0,2,0
130.0,5,1.0,0.0,0.0,2.0,0,120.0,24.0,2.0,0.0,6,2.0,0,0,0,4,0
130.0,5,1.0,0.0,0.0,2.0,0,140.0,21.0,1.0,0.0,5,2.0,0,0,0,4,0
130.0,5,1.0,0.0,0.0,2.0,0,90.0,22.0,1.0,0.0,7,2.0,0,0,0,2,0
140.0,5,1.0,0.0,0.0,1.5,0,160.0,23.0,0.0,10.0,0,2.0,0,0,0,6,0
100.0,3,1.0,0.0,0.0,0.0,0,90.0,17.0,0.0,7.0,0,1.0,0,0,0,2,0
100.0,3,1.0,0.0,0.0,0.0,0,95.0,17.0,0.0,9.0,0,1.0,0,0,0,2,0
120.0,1,0.0,0.0,0.0,0.0,0,270.0,25.0,1.0,0.0,0,3.0,0,0,0,0,0
120.0,1,0.0,0.0,0.0,0.0,0,230.0,25.0,1.0,0.0,0,3.0,0,0,0,2,0
110.0,0,0.0,0.0,0.0,0.0,0,250.0,25.0,0.0,0.0,0,3.0,0,0,0,2,0
120.0,1,0.0,0.0,0.0,0.0,0,240.0,24.0,1.0,0.0,0,3.0,0,0,0,0,0
120.0,1,0.0,0.0,0.0,0.0,0,120.0,24.0,1.0,0.0,0,3.0,0,0,0,0,0
120.0,1,0.0,0.0,0.0,0.0,0,290.0,24.0,1.0,0.0,0,3.0,0,0,0,2,0
120.0,2,0.0,0.0,0.0,0.0,0,230.0,24.0,2.0,4.0,0,3.0,0,0,0,0,0
120.0,2,0.0,0.0,0.0,0.0,0,280.0,23.0,2.0,0.0,0,3.0,0,0,0,2,0
120.0,2,0.0,0.0,0.0,0.0,0,200.0,23.0,0.0,0.0,0,3.0,0,0,0,0,0
110.0,1,0.0,0.0,0.0,0.0,0,340.0,24.0,0.0,0.0,0,3.0,0,0,0,0,0
100.0,0,0.0,0.0,0.0,0.0,0,240.0,22.0,1.0,0.0,0,3.0,0,0,0,2,0
110.0,0,0.0,0.0,0.0,0.0,0,330.0,23.0,0.0,1.0,0,3.0,0,0,0,0,0
100.0,0,0.0,0.0,0.0,0.0,0,90.0,22.0,1.0,0.0,0,3.0,0,0,0,2,0
110.0,0,0.0,0.0,0.0,0.0,0,75.0,25.0,0.0,0.0,0,3.0,0,0,0,2,0
130.0,3,0.5,0.0,0.0,0.0,0,180.0,24.0,0.0,0.0,0,2.0,0,0,0,0,0
130.0,3,0.0,0.0,0.0,0.0,0,95.0,23.0,0.0,0.0,0,3.0,0,0,0,6,0
120.0,0,0.0,0.0,0.0,0.0,0,200.0,25.0,0.0,0.0,0,3.0,0,0,0,6,0
120.0,2,0.0,0.0,0.0,0.0,0,250.0,22.0,2.0,0.0,0,3.0,0,0,2,2,0
130.0,2,0.0,0.0,0.0,0.0,0,210.0,24.0,1.0,4.0,0,3.0,0,0,0,4,0
120.0,0,0.0,0.0,0.0,0.0,0,320.0,25.0,2.0,3.0,0,3.0,0,0,0,4,0
120.0,2,0.0,0.0,0.0,0.0,0,225.0,24.0,1.0,0.0,0,3.0,0,0,0,0,0
100.0,3,0.5,1.5,0.5,0.0,0,90.0,17.0,2.0,0.0,0,2.0,0,10,0,4,0
120.0,3,0.5,2.0,0.5,0.0,0,170.0,20.0,2.0,1.0,0,3.0,0,15,2,4,0
120.0,3,0.5,2.0,0.5,0.0,0,160.0,21.0,2.0,1.0,0,3.0,2,15,0,4,0
120.0,3,0.5,2.0,0.5,0.0,0,115.0,21.0,2.0,0.0,0,3.0,0,15,0,4,0
120.0,4,0.5,1.0,2.0,0.0,0,220.0,21.0,2.0,1.0,0,2.0,2,0,4,2,0
100.0,3,0.0,0.0,0.0,0.0,0,115.0,17.0,1.0,6.0,0,1.0,0,0,0,6,0
130.0,4,1.0,0.0,0.0,0.0,0,330.0,22.0,0.0,2.0,0,2.0,0,0,0,2,0
130.0,4,1.0,0.0,0.0,1.0,0,420.0,20.0,1.0,2.0,0,2.0,0,0,0,2,0
140.0,5,1.0,0.0,0.0,0.0,0,340.0,19.0,1.0,2.0,0,3.0,0,0,0,4,0
130.0,4,0.5,0.0,0.0,0.0,0,380.0,22.0,1.0,2.0,0,2.0,0,0,0,2,0
140.0,5,1.0,0.0,0.0,1.0,0,320.0,20.0,0.0,2.0,0,3.0,0,0,0,0,0
130.0,4,1.0,1.0,0.0,0.0,0,320.0,20.0,1.0,1.0,0,3.0,0,0,0,2,0
120.0,2,0.5,0.5,0.5,0.0,0,350.0,25.0,4.0,0.0,0,4.0,0,0,0,0,0
120.0,2,0.5,0.5,0.5,0.0,0,280.0,26.0,5.0,0.0,0,4.0,0,0,0,8,0
90.0,3,0.5,0.0,0.0,0.0,5,100.0,18.0,3.0,10.0,0,1.0,4,0,0,0,0
80.0,3,0.0,0.0,0.0,0.0,10,90.0,16.0,2.0,11.0,0,1.0,10,0,0,0,0
100.0,3,1.0,0.0,0.0,0.0,5,100.0,19.0,3.0,11.0,0,2.0,0,0,2,2,0
100.0,3,1.0,0.0,0.0,0.0,5,150.0,20.0,3.0,11.0,0,2.0,0,0,8,2,0
100.0,3,0.5,0.0,0.0,0.0,10,135.0,21.0,5.0,7.0,0,2.0,0,0,2,2,0
100.0,4,1.0,0.0,0.0,0.0,0,120.0,19.0,4.0,7.0,0,2.0,0,0,0,2,0
100.0,3,0.5,0.0,0.0,0.0,10,120.0,20.0,4.0,7.0,0,2.0,0,0,0,2,0
50.0,1,0.0,0.0,0.0,0.0,0,40.0,12.0,0.0,7.0,0,1.0,0,0,0,2,0
130.0,3,0.5,0.5,1.0,0.0,0,310.0,28.0,5.0,0.0,0,4.0,0,0,0,8,0
130.0,3,1.0,0.5,0.5,0.0,0,370.0,28.0,5.0,0.0,0,4.0,0,0,0,8,0
120.0,2,0.0,1.0,1.0,0.0,0,380.0,26.0,4.0,0.0,0,4.0,0,0,0,4,0
110.0,3,1.0,1.0,0.0,0.0,0,290.0,20.0,3.0,0.0,0,3.0,0,0,0,4,0
110.0,3,1.0,1.0,1.0,0.0,0,240.0,20.0,3.0,0.0,0,3.0,0,0,0,4,0
160.0,3,1.0,0.5,1.0,0.0,0,450.0,29.0,5.0,0.0,0,4.0,0,0,0,4,0
180.0,6,1.5,0.0,0.0,0.0,10,240.0,30.0,1.0,15.0,0,2.0,0,0,10,6,0
120.0,3,0.0,0.0,0.0,0.0,0,190.0,23.0,0.0,11.0,0,1.0,0,0,2,6,0
110.0,2,0.0,0.0,0.0,0.0,0,110.0,24.0,0.0,12.0,0,1.0,0,0,2,4,0
110.0,2,0.0,0.0,0.0,0.0,0,125.0,22.0,1.0,12.0,0,1.0,0,0,2,4,0
150.0,5,1.0,0.0,0.0,0.0,0,180.0,27.0,1.0,14.0,0,1.0,0,0,2,10,0
130.0,4,1.0,0.0,0.0,0.0,0,180.0,24.0,1.0,8.0,0,2.0,0,0,0,6,0
120.0,2,0.0,0.0,0.0,0.0,0,190.0,25.0,1.0,8.0,0,2.0,0,0,15,6,0
130.0,3,0.5,0.0,0.0,0.0,0,160.0,25.0,1.0,11.0,0,2.0,0,0,15,6,0
80.0,3,0.5,0.0,0.0,1.0,0,65.0,11.0,0.0,6.0,0,1.0,0,0,0,0,0
120.0,1,0.0,0.5,0.0,0.0,0,170.0,25.0,3.0,0.0,0,4.0,0,0,0,6,0
130.0,5,1.5,0.0,0.0,0.0,5,90.0,23.0,2.0,13.0,0,2.0,0,0,0,4,0
100.0,3,1.0,0.0,0.0,0.0,5,55.0,16.0,1.0,8.0,0,2.0,0,0,0,2,0
70.0,2,0.0,0.5,1.5,0.0,0,150.0,12.0,0.0,2.0,0,1.0,0,0,0,0,0
140.0,5,1.0,0.0,0.0,0.0,0,75.0,21.0,4.0,8.0,0,2.0,0,0,0,0,0
130.0,5,1.5,0.0,0.0,0.0,0,65.0,20.0,4.0,8.0,0,2.0,0,0,0,0,0
130.0,5,0.0,0.0,0.0,0.0,0,70.0,20.0,4.0,7.0,0,2.0,0,0,0,0,0
70.0,2,0.0,0.0,0.0,0.0,0,160.0,11.0,0.0,1.0,0,1.0,0,0,2,4,0
70.0,3,0.5,0.0,0.0,0.0,0,120.0,11.0,1.0,2.0,0,1.0,0,0,2,2,0
130.0,4,1.0,0.0,0.0,0.0,0,350.0,21.0,1.0,0.0,0,3.0,0,0,2,8,0
60.0,2,0.0,0.5,0.5,0.0,0,150.0,11.0,0.0,0.0,0,1.0,0,0,0,2,0
60.0,2,0.0,0.0,0.0,0.0,0,230.0,11.0,0.0,0.0,0,1.0,0,0,0,4,0
60.0,2,0.0,0.5,0.5,0.0,0,230.0,11.0,0.0,0.0,0,1.0,0,0,0,2,0
60.0,2,0.0,0.0,0.0,0.0,0,120.0,10.0,0.0,0.0,0,1.0,0,0,0,4,0
60.0,1,0.0,0.0,0.0,0.0,0,130.0,10.0,0.0,0.0,0,1.0,0,0,0,4,0
70.0,2,0.0,0.0,0.0,0.0,0,105.0,11.0,0.0,0.0,0,2.0,0,0,0,4,0
70.0,2,0.0,0.0,0.0,0.0,0,105.0,11.0,0.0,0.0,0,2.0,0,0,0,4,0
70.0,2,0.0,0.0,0.0,0.0,0,100.0,11.0,0.0,0.0,0,2.0,0,0,0,4,0
70.0,2,0.0,0.0,0.0,0.0,0,10.0,12.0,0.0,0.0,0,2.0,0,0,0,4,0
70.0,2,0.0,0.0,0.0,0.0,0,105.0,11.0,1.0,0.0,0,2.0,0,0,0,4,0
60.0,2,0.0,0.0,0.0,0.0,0,110.0,11.0,0.0,0.0,0,2.0,0,0,0,2,0
110.0,0,0.0,0.0,0.0,0.0,5,25.0,25.0,0.0,20.0,0,3.0,0,2,2,0,0
110.0,1,1.0,0.0,0.0,0.0,5,110.0,20.0,4.0,15.0,0,4.0,4,0,10,2,0
60.0,1,0.0,0.0,0.0,0.0,5,105.0,10.0,2.0,4.0,0,3.0,2,4,8,0,0
60.0,1,0.0,0.0,0.0,0.0,5,105.0,10.0,2.0,4.0,0,3.0,2,10,8,0,0
120.0,2,1.0,0.0,0.0,0.0,0,80.0,23.0,2.0,12.0,0,4.0,0,0,4,8,0
110.0,2,0.0,0.0,0.0,0.0,0,80.0,21.0,1.0,12.0,0,4.0,0,0,2,4,0
100.0,2,1.0,0.0,0.0,0.0,5,150.0,17.0,3.0,13.0,0,4.0,4,0,10,6,0
100.0,1,1.0,0.0,0.0,0.0,10,130.0,18.0,3.0,15.0,0,3.0,4,0,10,0,0
100.0,1,1.0,0.0,0.0,0.0,10,125.0,17.0,3.0,14.0,0,3.0,4,0,10,0,0
100.0,1,1.0,0.0,0.0,0.0,10,125.0,17.0,3.0,14.0,0,3.0,80,0,10,0,0
100.0,1,0.0,0.0,0.0,0.0,10,125.0,17.0,3.0,14.0,0,3.0,4,0,10,0,0
70.0,1,0.0,0.0,0.0,0.0,5,135.0,11.0,4.0,5.0,0,4.0,4,0,10,0,0
70.0,3,0.0,0.0,0.0,0.0,0,160.0,10.0,0.0,1.0,0,1.0,0,0,0,0,0
70.0,2,0.0,0.0,0.0,0.0,0,160.0,11.0,0.0,1.0,0,2.0,0,0,0,0,0
100.0,0,0.0,0.0,0.0,0.0,0,200.0,23.0,0.0,17.0,0,1.0,0,0,10,0,0
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
120.0,2,0.0,0.0,0.0,0.0,0,105.0,23.0,1.0,0.0,0,2.0,0,0,2,2,0
110.0,2,0.0,0.0,0.0,0.0,0,170.0,23.0,2.0,2.0,0,2.0,0,4,4,2,0
130.0,3,0.0,0.0,0.0,0.0,0,270.0,24.0,2.0,3.0,0,2.0,0,2,2,2,0
130.0,4,0.5,0.0,0.0,0.0,0,240.0,21.0,2.0,3.0,0,2.0,0,2,2,2,0
110.0,2,0.0,0.0,0.0,0.0,0,170.0,22.0,2.0,2.0,0,2.0,0,2,4,2,0
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,10,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,45.0,0.0,0.0,0.0,0,1.0,10,0,0,0,1
80.0,0,0.0,0.0,0.0,0.0,0,140.0,20.0,0.0,15.0,0,2.0,0,0,10,2,0
80.0,0,0.0,0.0,0.0,0.0,0,160.0,18.0,0.0,13.0,0,1.0,0,0,10,0,0
5.0,0,0.0,0.0,0.0,0.0,0,50.0,2.0,0.0,0.0,0,0.0,0,0,0,0,1
5.0,0,0.0,0.0,0.0,0.0,0,45.0,1.0,0.0,0.0,0,0.0,0,0,2,0,1
10.0,0,0.0,0.0,0.0,0.0,0,65.0,2.0,0.0,0.0,0,0.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,60.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,65.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,50.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,55.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
10.0,0,0.0,0.0,0.0,0.0,0,50.0,0.0,0.0,0.0,0,1.0,0,0,0,0,1
140.0,5,1.0,0.0,0.0,0.0,0,240.0,21.0,2.0,5.0,0,2.0,0,0,2,6,0
110.0,0,0.0,0.0,0.0,0.0,0,340.0,21.0,1.0,2.0,0,2.0,0,0,0,0,0
120.0,1,0.0,0.0,0.0,0.0,0,210.0,25.0,1.0,2.0,0,3.0,0,0,0,0,0
140.0,5,1.0,0.0,0.0,0.0,0,240.0,21.0,2.0,5.0,0,2.0,0,0,2,6,0
140.0,5,1.0,0.0,0.0,0.0,0,240.0,21.0,2.0,5.0,0,2.0,0,0,2,6,0
70.0,3,0.0,0.0,0.0,0.0,0,95.0,10.0,0.0,1.0,0,1.0,0,0,0,4,0
140.0,5,1.0,0.0,0.0,0.0,0,290.0,20.0,2.0,0.0,0,4.0,0,0,6,8,0
130.0,4,1.5,0.0,0.0,0.0,0,380.0,20.0,0.0,0.0,0,4.0,0,0,4,6,0
70.0,2,0.5,0.0,0.0,0.0,0,100.0,13.0,0.0,0.0,0,2.0,0,0,0,0,0
140.0,5,1.0,0.0,0.0,0.0,0,250.0,20.0,0.0,0.0,0,4.0,0,0,4,2,0
140.0,1,0.0,0.0,0.0,0.0,0,250.0,19.0,2.0,0.0,0,4.0,0,0,4,6,0
140.0,5,1.0,0.0,0.0,0.0,0,230.0,20.0,0.0,0.0,0,3.0,0,0,2,8,0
140.0,5,1.0,0.0,0.0,0.0,5,250.0,20.0,1.0,1.0,0,3.0,2,0,4,4,0
140.0,5,1.0,0.0,0.0,0.0,5,260.0,20.0,0.0,0.0,0,4.0,0,0,4,2,0
130.0,2,0.5,0.0,0.0,0.0,0,430.0,24.0,0.0,0.0,0,3.0,0,0,0,8,0
40.0,0,0.0,0.0,0.0,0.0,0,50.0,10.0,2.0,0.0,0,1.0,0,0,0,2,0
50.0,1,0.0,0.0,0.0,0.0,0,70.0,10.0,1.0,1.0,0,2.0,0,0,0,2,0
60.0,0,0.0,0.0,0.0,0.0,0,35.0,13.0,1.0,1.0,0,2.0,0,0,0,0,0
70.0,2,0.0,0.0,0.0,0.0,0,150.0,11.0,0.0,1.0,0,1.0,0,0,2,4,0
140.0,5,0.5,0.0,0.0,0.0,0,320.0,20.0,1.0,0.0,0,3.0,0,0,2,8,0
130.0,4,0.0,2.5,0.0,0.0,0,290.0,22.0,1.0,4.0,0,2.0,0,0,2,6,0
120.0,5,0.0,0.0,0.0,0.0,0,180.0,19.0,3.0,0.0,0,3.0,0,0,0,8,0
130.0,4,0.0,2.0,0.0,0.0,0,120.0,20.0,2.0,2.0,0,3.0,0,0,2,6,0
70.0,3,0.0,0.0,0.0,0.0,0,135.0,11.0,1.0,1.0,0,1.0,0,0,0,4,0
130.0,4,0.5,0.0,0.0,0.0,0,270.0,21.0,1.0,2.0,0,2.0,0,0,2,8,0
130.0,5,0.5,0.0,0.0,0.0,0,270.0,21.0,1.0,2.0,0,2.0,0,0,0,6,0
130.0,5,0.5,0.0,0.0,0.0,0,270.0,21.0,1.0,2.0,0,2.0,0,0,0,6,0
130.0,5,0.5,2.0,0.0,0.0,0,140.0,20.0,2.0,2.0,0,3.0,0,0,4,6,0
70.0,2,0.0,0.0,0.0,0.0,0,100.0,10.0,1.0,1.0,0,1.0,0,0,0,2,0
60.0,1,0.0,0.0,0.0,0.0,0,80.0,12.0,1.0,0.0,0,1.0,0,0,0,4,0
60.0,1,0.0,0.0,0.0,0.0,0,80.0,12.0,1.0,0.0,0,1.0,0,0,0,4,0
140.0,5,1.0,0.0,0.0,0.0,0,330.0,18.0,1.0,0.0,0,4.0,0,0,2,6,0
130.0,3,0.0,0.0,0.0,0.0,0,125.0,23.0,1.0,0.0,0,3.0,0,0,4,4,0
